in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,255.37337,-30.81713,1017.89651,-30.81713,1017.89651,487.18787,255.37337,487.18787,255.37337,-30.81713,1017.89651,-30.81713,1017.89651,487.18787,255.37337,487.18787
SEATING,-23.9,-25.95,23.9,-25.95,23.9,25.95,-23.9,25.95,868.0530883789063,323.4196716308594,868.0530883789063,371.21967163085935,816.1530883789062,371.21967163085935,816.1530883789062,323.4196716308594
SEATING,-23.9,-25.95,23.9,-25.95,23.9,25.95,-23.9,25.95,868.0530883789063,244.57528076171874,868.0530883789063,292.3752807617187,816.1530883789062,292.3752807617187,816.1530883789062,244.57528076171877
SEATING,-23.9,-25.95,23.9,-25.95,23.9,25.95,-23.9,25.95,868.0530883789063,180.8447509765625,868.0530883789063,228.64475097656248,816.1530883789062,228.6447509765625,816.1530883789062,180.84475097656252
SEATING,-23.9,-25.95,23.9,-25.95,23.9,25.95,-23.9,25.95,819.6801513671875,174.67120666503905,771.8801513671875,174.67120666503905,771.8801513671875,122.77120666503907,819.6801513671875,122.77120666503906
SEATING,-23.9,-25.95,23.9,-25.95,23.9,25.95,-23.9,25.95,817.6349243164062,426.49513549804686,769.8349243164063,426.49513549804686,769.8349243164063,374.5951354980469,817.6349243164062,374.5951354980469
SEATING,-23.9,-25.95,23.9,-25.95,23.9,25.95,-23.9,25.95,729.1724365234375,290.8700317382813,729.1724365234375,243.07003173828127,781.0724365234375,243.07003173828124,781.0724365234375,290.8700317382812
SEATING,-23.9,-25.95,23.9,-25.95,23.9,25.95,-23.9,25.95,729.1724365234375,225.40596618652344,729.1724365234375,177.60596618652346,781.0724365234375,177.60596618652343,781.0724365234375,225.40596618652341
SEATING,-23.9,-25.95,23.9,-25.95,23.9,25.95,-23.9,25.95,729.1724365234375,368.4677185058594,729.1724365234375,320.6677185058594,781.0724365234375,320.66771850585934,781.0724365234375,368.46771850585935
SOFA,-98,-50,98,-50,98,50,-98,50,621.2862548828125,203.77316284179688,621.2862548828125,399.7731628417969,521.2862548828125,399.7731628417969,521.2862548828125,203.77316284179688
TABLE,-27,-35,27,-35,27,35,-27,35,383.7276306152344,248.21417236328125,437.7276306152344,248.21417236328125,437.7276306152344,318.21417236328125,383.7276306152344,318.21417236328125
TABLE,-27,-35,27,-35,27,35,-27,35,390.0219421386719,272.88922119140625,444.0219421386719,272.88922119140625,444.0219421386719,342.88922119140625,390.0219421386719,342.88922119140625
SEATING,-39,-35,39,-35,39,35,-39,35,398.0015138130704,451.4098991376731,324.7360730424492,424.64844946306465,348.7527586478671,358.89741287404564,422.0181994184883,385.6588625486541
DECORATION,-30.15,-28.95,30.15,-28.95,30.15,28.95,-30.15,28.95,273.32586059570315,63.31856231689453,333.6258605957031,63.31856231689453,333.6258605957031,121.21856231689453,273.32586059570315,121.21856231689453
SOFA,-98,-50,98,-50,98,50,-98,50,317.6781921386719,98.72856140136719,513.6781921386719,98.72856140136719,513.6781921386719,198.7285614013672,317.6781921386719,198.7285614013672
STORAGE_FURNITURE,-18.65,-10,18.65,-10,18.65,10,-18.65,10,688.2239624023438,-26.807128906249993,725.5239624023437,-26.807128906250007,725.5239624023437,-6.807128906250005,688.2239624023438,-6.807128906249995
